0	-2784	-119.52	66.87	76.65			
0	-2781	-119.47	67.09	76.57			
0	-2778	-119.41	67.32	76.49			
0	-2775	-119.35	67.54	76.41			
0	-2772	-119.29	67.77	76.32			
0	-2769	-119.24	67.99	76.24			
0	-2766	-119.18	68.21	76.15			
0	-2763	-119.12	68.44	76.07			
0	-2760	-119.05	68.66	75.98			
0	-2757	-118.99	68.88	75.90			
0	-2754	-118.93	69.10	75.81			
0	-2751	-118.87	69.32	75.72			
0	-2748	-118.80	69.54	75.63			
0	-2745	-118.74	69.76	75.55			
0	-2742	-118.67	69.98	75.46			
0	-2739	-118.60	70.20	75.37			
0	-2736	-118.53	70.42	75.28			
0	-2733	-118.46	70.64	75.19			
0	-2730	-118.40	70.85	75.10			
0	-2727	-118.32	71.07	75.01			
0	-2724	-118.25	71.29	74.91			
0	-2721	-118.18	71.50	74.82			
0	-2718	-118.11	71.72	74.73			
0	-2715	-118.03	71.93	74.64			
0	-2712	-117.96	72.15	74.54			
0	-2709	-117.88	72.36	74.45			
0	-2706	-117.81	72.57	74.35			
0	-2703	-117.73	72.79	74.26			
0	-2700	-117.65	73.00	74.16			
0	-2697	-117.57	73.21	74.07			
0	-2694	-117.49	73.42	73.97			
0	-2691	-117.41	73.63	73.87			
0	-2688	-117.33	73.84	73.78			
0	-2685	-117.25	74.05	73.68			
0	-2682	-117.16	74.26	73.58			
0	-2679	-117.08	74.47	73.48			
0	-2676	-116.99	74.68	73.38			
0	-2673	-116.91	74.89	73.28			
0	-2670	-116.82	75.10	73.18			
0	-2667	-116.73	75.30	73.08			
0	-2664	-116.65	75.51	72.98			
0	-2661	-116.56	75.71	72.88			
0	-2658	-116.47	75.92	72.78			
0	-2655	-116.38	76.12	72.67			
0	-2652	-116.29	76.33	72.57			
0	-2649	-116.19	76.53	72.47			
0	-2646	-116.10	76.73	72.36			
0	-2643	-116.01	76.94	72.26			
0	-2640	-115.91	77.14	72.15			
0	-2637	-115.81	77.34	72.05			
0	-2634	-115.72	77.54	71.94			
0	-2631	-115.62	77.74	71.84			
0	-2628	-115.52	77.94	71.73			
0	-2625	-115.42	78.14	71.62			
0	-2622	-115.32	78.34	71.51			
0	-2619	-115.22	78.54	71.41			
0	-2616	-115.12	78.73	71.30			
0	-2613	-115.02	78.93	71.19			
0	-2610	-114.92	79.13	71.08			
0	-2607	-114.81	79.32	70.97			
0	-2604	-114.71	79.52	70.86			
0	-2601	-114.60	79.71	70.75			
0	-2598	-114.49	79.91	70.63			
0	-2595	-114.39	80.10	70.52			
0	-2592	-114.28	80.29	70.41			
0	-2589	-114.17	80.49	70.30			
0	-2586	-114.06	80.68	70.18			
0	-2583	-113.95	80.87	70.07			
0	-2580	-113.84	81.06	69.95			
0	-2577	-113.72	81.25	69.84			
0	-2574	-113.61	81.44	69.72			
0	-2571	-113.50	81.63	69.61			
0	-2568	-113.38	81.82	69.49			
0	-2565	-113.27	82.01	69.38			
0	-2562	-113.15	82.19	69.26			
0	-2559	-113.03	82.38	69.14			
0	-2556	-112.92	82.57	69.02			
0	-2553	-112.80	82.75	68.90			
0	-2550	-112.68	82.94	68.79			
0	-2547	-112.56	83.12	68.67			
0	-2544	-112.43	83.31	68.55			
0	-2541	-112.31	83.49	68.43			
0	-2538	-112.19	83.67	68.31			
0	-2535	-112.07	83.86	68.18			
0	-2532	-111.94	84.04	68.06			
0	-2529	-111.81	84.22	67.94			
0	-2526	-111.69	84.40	67.82			
0	-2523	-111.56	84.58	67.69			
0	-2520	-111.43	84.76	67.57			
0	-2517	-111.30	84.94	67.45			
0	-2514	-111.17	85.11	67.32			
0	-2511	-111.04	85.29	67.20			
0	-2508	-110.91	85.47	67.07			
0	-2505	-110.78	85.64	66.95			
0	-2502	-110.65	85.82	66.82			
0	-2499	-110.51	85.99	66.69			
0	-2496	-110.38	86.17	66.57			
0	-2493	-110.24	86.34	66.44			
0	-2490	-110.11	86.51	66.31			
0	-2487	-109.97	86.69	66.18			
0	-2484	-109.83	86.86	66.05			
0	-2481	-109.69	87.03	65.92			
0	-2478	-109.56	87.20	65.79			
0	-2475	-109.42	87.37	65.66			
0	-2472	-109.27	87.54	65.53			
0	-2469	-109.13	87.71	65.40			
0	-2466	-108.99	87.88	65.27			
0	-2463	-108.85	88.04	65.14			
0	-2460	-108.70	88.21	65.01			
0	-2457	-108.56	88.38	64.87			
0	-2454	-108.41	88.54	64.74			
0	-2451	-108.26	88.71	64.61			
0	-2448	-108.12	88.87	64.47			
0	-2445	-107.97	89.04	64.34			
0	-2442	-107.82	89.20	64.20			
0	-2439	-107.67	89.36	64.07			
0	-2436	-107.52	89.52	63.93			
0	-2433	-107.37	89.68	63.79			
0	-2430	-107.21	89.84	63.66			
0	-2427	-107.06	90.00	63.52			
0	-2424	-106.90	90.16	63.38			
0	-2421	-106.75	90.32	63.24			
0	-2418	-106.59	90.48	63.11			
0	-2415	-106.44	90.64	62.97			
0	-2412	-106.28	90.79	62.83			
0	-2409	-106.12	90.95	62.69			
0	-2406	-105.96	91.10	62.55			
0	-2403	-105.80	91.26	62.41			
0	-2400	-105.64	91.41	62.27			
0	-2397	-105.48	91.56	62.12			
0	-2394	-105.32	91.72	61.98			
0	-2391	-105.16	91.87	61.84			
0	-2388	-104.99	92.02	61.70			
0	-2385	-104.83	92.17	61.55			
0	-2382	-104.66	92.32	61.41			
0	-2379	-104.49	92.47	61.26			
0	-2376	-104.33	92.62	61.12			
0	-2373	-104.16	92.76	60.97			
0	-2370	-103.99	92.91	60.83			
0	-2367	-103.82	93.06	60.68			
0	-2364	-103.65	93.20	60.54			
0	-2361	-103.48	93.35	60.39			
0	-2358	-103.31	93.49	60.24			
0	-2355	-103.13	93.63	60.09			
0	-2352	-102.96	93.78	59.95			
0	-2349	-102.79	93.92	59.80			
0	-2346	-102.61	94.06	59.65			
0	-2343	-102.43	94.20	59.50			
0	-2340	-102.26	94.34	59.35			
0	-2337	-102.08	94.48	59.20			
0	-2334	-101.90	94.62	59.05			
0	-2331	-101.72	94.76	58.90			
0	-2328	-101.54	94.89	58.75			
0	-2325	-101.36	95.03	58.59			
0	-2322	-101.18	95.16	58.44			
0	-2319	-100.99	95.30	58.29			
0	-2316	-100.81	95.43	58.14			
0	-2313	-100.63	95.57	57.98			
0	-2310	-100.44	95.70	57.83			
0	-2307	-100.26	95.83	57.67			
0	-2304	-100.07	95.96	57.52			
0	-2301	-99.88	96.09	57.36			
0	-2298	-99.69	96.22	57.21			
0	-2295	-99.50	96.35	57.05			
0	-2292	-99.31	96.48	56.89			
0	-2289	-99.12	96.61	56.74			
0	-2286	-98.93	96.73	56.58			
0	-2283	-98.74	96.86	56.42			
0	-2280	-98.55	96.98	56.26			
0	-2277	-98.35	97.11	56.10			
0	-2274	-98.16	97.23	55.95			
0	-2271	-97.96	97.35	55.79			
0	-2268	-97.76	97.48	55.63			
0	-2265	-97.57	97.60	55.47			
0	-2262	-97.37	97.72	55.30			
0	-2259	-97.17	97.84	55.14			
0	-2256	-96.97	97.96	54.98			
0	-2253	-96.77	98.07	54.82			
0	-2250	-96.57	98.19	54.66			
0	-2247	-96.36	98.31	54.49			
0	-2244	-96.16	98.42	54.33			
0	-2241	-95.96	98.54	54.17			
0	-2238	-95.75	98.65	54.00			
0	-2235	-95.55	98.77	53.84			
0	-2232	-95.34	98.88	53.67			
0	-2229	-95.13	98.99	53.51			
0	-2226	-94.93	99.10	53.34			
0	-2223	-94.72	99.21	53.18			
0	-2220	-94.51	99.32	53.01			
0	-2217	-94.30	99.43	52.84			
0	-2214	-94.09	99.54	52.68			
0	-2211	-93.87	99.65	52.51			
0	-2208	-93.66	99.75	52.34			
0	-2205	-93.45	99.86	52.17			
0	-2202	-93.23	99.96	52.00			
0	-2199	-93.02	100.07	51.83			
0	-2196	-92.80	100.17	51.66			
0	-2193	-92.58	100.27	51.49			
0	-2190	-92.37	100.37	51.32			
0	-2187	-92.15	100.47	51.15			
0	-2184	-91.93	100.57	50.98			
0	-2181	-91.71	100.67	50.81			
0	-2178	-91.49	100.77	50.63			
0	-2175	-91.26	100.87	50.46			
0	-2172	-91.04	100.96	50.29			
0	-2169	-90.82	101.06	50.11			
0	-2166	-90.59	101.15	49.94			
0	-2163	-90.37	101.25	49.77			
0	-2160	-90.14	101.34	49.59			
0	-2157	-89.92	101.43	49.42			
0	-2154	-89.69	101.52	49.24			
0	-2151	-89.46	101.61	49.06			
0	-2148	-89.23	101.70	48.89			
0	-2145	-89.00	101.79	48.71			
0	-2142	-88.77	101.88	48.53			
0	-2139	-88.54	101.96	48.36			
0	-2136	-88.30	102.05	48.18			
0	-2133	-88.07	102.13	48.00			
0	-2130	-87.84	102.22	47.82			
0	-2127	-87.60	102.30	47.64			
0	-2124	-87.37	102.38	47.46			
0	-2121	-87.13	102.46	47.28			
0	-2118	-86.89	102.54	47.10			
0	-2115	-86.65	102.62	46.92			
0	-2112	-86.41	102.70	46.74			
0	-2109	-86.17	102.78	46.56			
0	-2106	-85.93	102.86	46.38			
0	-2103	-85.69	102.93	46.19			
0	-2100	-85.45	103.01	46.01			
0	-2097	-85.21	103.08	45.83			
0	-2094	-84.96	103.15	45.64			
0	-2091	-84.72	103.23	45.46			
0	-2088	-84.47	103.30	45.28			
0	-2085	-84.22	103.37	45.09			
0	-2082	-83.98	103.44	44.91			
0	-2079	-83.73	103.51	44.72			
0	-2076	-83.48	103.57	44.53			
0	-2073	-83.23	103.64	44.35			
0	-2070	-82.98	103.71	44.16			
0	-2067	-82.73	103.77	43.97			
0	-2064	-82.48	103.83	43.79			
0	-2061	-82.22	103.90	43.60			
0	-2058	-81.97	103.96	43.41			
0	-2055	-81.71	104.02	43.22			
0	-2052	-81.46	104.08	43.03			
0	-2049	-81.20	104.14	42.84			
0	-2046	-80.94	104.19	42.65			
0	-2043	-80.69	104.25	42.46			
0	-2040	-80.43	104.31	42.27			
0	-2037	-80.17	104.36	42.08			
0	-2034	-79.91	104.42	41.89			
0	-2031	-79.65	104.47	41.70			
0	-2028	-79.38	104.52	41.51			
0	-2025	-79.12	104.57	41.31			
0	-2022	-78.86	104.62	41.12			
0	-2019	-78.59	104.67	40.93			
0	-2016	-78.33	104.72	40.73			
0	-2013	-78.06	104.76	40.54			
0	-2010	-77.79	104.81	40.35			
0	-2007	-77.52	104.85	40.15			
0	-2004	-77.26	104.90	39.96			
0	-2001	-76.99	104.94	39.76			
0	-1998	-76.72	104.98	39.56			
0	-1995	-76.44	105.02	39.37			
0	-1992	-76.17	105.06	39.17			
0	-1989	-75.90	105.10	38.97			
0	-1986	-75.62	105.14	38.78			
0	-1983	-75.35	105.17	38.58			
0	-1980	-75.07	105.21	38.38			
0	-1977	-74.80	105.24	38.18			
0	-1974	-74.52	105.28	37.98			
0	-1971	-74.24	105.31	37.78			
0	-1968	-73.96	105.34	37.58			
0	-1965	-73.68	105.37	37.38			
0	-1962	-73.40	105.40	37.18			
0	-1959	-73.12	105.42	36.98			
0	-1956	-72.84	105.45	36.78			
0	-1953	-72.56	105.48	36.58			
0	-1950	-72.27	105.50	36.38			
0	-1947	-71.99	105.52	36.17			
0	-1944	-71.70	105.55	35.97			
0	-1941	-71.42	105.57	35.77			
0	-1938	-71.13	105.59	35.57			
0	-1935	-70.84	105.61	35.36			
0	-1932	-70.55	105.62	35.16			
0	-1929	-70.26	105.64	34.95			
0	-1926	-69.97	105.65	34.75			
0	-1923	-69.68	105.67	34.54			
0	-1920	-69.39	105.68	34.34			
0	-1917	-69.10	105.69	34.13			
0	-1914	-68.80	105.70	33.92			
0	-1911	-68.51	105.71	33.72			
0	-1908	-68.21	105.72	33.51			
0	-1905	-67.92	105.73	33.30			
0	-1902	-67.62	105.73	33.10			
0	-1899	-67.32	105.74	32.89			
0	-1896	-67.02	105.74	32.68			
0	-1893	-66.72	105.75	32.47			
0	-1890	-66.42	105.75	32.26			
0	-1887	-66.12	105.75	32.05			
0	-1884	-65.82	105.75	31.84			
0	-1881	-65.52	105.74	31.63			
0	-1878	-65.21	105.74	31.42			
0	-1875	-64.91	105.73	31.21			
0	-1872	-64.60	105.73	31.00			
0	-1869	-64.30	105.72	30.79			
0	-1866	-63.99	105.71	30.57			
0	-1863	-63.68	105.70	30.36			
0	-1860	-63.37	105.69	30.15			
0	-1857	-63.06	105.68	29.94			
0	-1854	-62.75	105.66	29.72			
0	-1851	-62.44	105.65	29.51			
0	-1848	-62.13	105.63	29.29			
0	-1845	-61.81	105.62	29.08			
0	-1842	-61.50	105.60	28.86			
0	-1839	-61.19	105.58	28.65			
0	-1836	-60.87	105.56	28.43			
0	-1833	-60.55	105.53	28.22			
0	-1830	-60.24	105.51	28.00			
0	-1827	-59.92	105.48	27.79			
0	-1824	-59.60	105.46	27.57			
0	-1821	-59.28	105.43	27.35			
0	-1818	-58.96	105.40	27.13			
0	-1815	-58.64	105.37	26.92			
0	-1812	-58.32	105.34	26.70			
0	-1809	-57.99	105.30	26.48			
0	-1806	-57.67	105.27	26.26			
0	-1803	-57.35	105.23	26.04			
0	-1800	-57.02	105.19	25.82			
0	-1797	-56.69	105.16	25.60			
0	-1794	-56.37	105.12	25.38			
0	-1791	-56.04	105.07	25.16			
0	-1788	-55.71	105.03	24.94			
0	-1785	-55.38	104.99	24.72			
0	-1782	-55.05	104.94	24.50			
0	-1779	-54.72	104.89	24.28			
0	-1776	-54.39	104.84	24.05			
0	-1773	-54.05	104.79	23.83			
0	-1770	-53.72	104.74	23.61			
0	-1767	-53.38	104.69	23.39			
0	-1764	-53.05	104.64	23.16			
0	-1761	-52.71	104.58	22.94			
0	-1758	-52.38	104.52	22.71			
0	-1755	-52.04	104.46	22.49			
0	-1752	-51.70	104.40	22.27			
0	-1749	-51.36	104.34	22.04			
0	-1746	-51.02	104.28	21.82			
0	-1743	-50.68	104.21	21.59			
0	-1740	-50.34	104.15	21.36			
0	-1737	-49.99	104.08	21.14			
0	-1734	-49.65	104.01	20.91			
0	-1731	-49.30	103.94	20.68			
0	-1728	-48.96	103.87	20.46			
0	-1725	-48.61	103.79	20.23			
0	-1722	-48.27	103.72	20.00			
0	-1719	-47.92	103.64	19.77			
0	-1716	-47.57	103.56	19.55			
0	-1713	-47.22	103.48	19.32			
0	-1710	-46.87	103.40	19.09			
0	-1707	-46.52	103.32	18.86			
0	-1704	-46.17	103.23	18.63			
0	-1701	-45.81	103.15	18.40			
0	-1698	-45.46	103.06	18.17			
0	-1695	-45.11	102.97	17.94			
0	-1692	-44.75	102.88	17.71			
0	-1689	-44.40	102.78	17.48			
0	-1686	-44.04	102.69	17.25			
0	-1683	-43.68	102.59	17.02			
0	-1680	-43.32	102.50	16.79			
0	-1677	-42.96	102.40	16.55			
0	-1674	-42.60	102.29	16.32			
0	-1671	-42.24	102.19	16.09			
0	-1668	-41.88	102.09	15.86			
0	-1665	-41.52	101.98	15.62			
0	-1662	-41.16	101.87	15.39			
0	-1659	-40.79	101.76	15.16			
0	-1656	-40.43	101.65	14.92			
0	-1653	-40.06	101.54	14.69			
0	-1650	-39.69	101.42	14.46			
0	-1647	-39.33	101.31	14.22			
0	-1644	-38.96	101.19	13.99			
0	-1641	-38.59	101.07	13.75			
0	-1638	-38.22	100.95	13.52			
0	-1635	-37.85	100.82	13.28			
0	-1632	-37.48	100.70	13.05			
0	-1629	-37.11	100.57	12.81			
0	-1626	-36.74	100.44	12.57			
0	-1623	-36.36	100.31	12.34			
0	-1620	-35.99	100.17	12.10			
0	-1617	-35.61	100.04	11.86			
0	-1614	-35.24	99.90	11.63			
0	-1611	-34.86	99.76	11.39			
0	-1608	-34.48	99.62	11.15			
0	-1605	-34.10	99.48	10.92			
0	-1602	-33.73	99.34	10.68			
0	-1599	-33.35	99.19	10.44			
0	-1596	-32.97	99.04	10.20			
0	-1593	-32.58	98.89	9.96			
0	-1590	-32.20	98.74	9.72			
0	-1587	-31.82	98.59	9.49			
0	-1584	-31.44	98.43	9.25			
0	-1581	-31.05	98.27	9.01			
0	-1578	-30.67	98.11	8.77			
0	-1575	-30.28	97.95	8.53			
0	-1572	-29.90	97.79	8.29			
0	-1569	-29.51	97.62	8.05			
0	-1566	-29.12	97.45	7.81			
0	-1563	-28.73	97.28	7.57			
0	-1560	-28.34	97.11	7.33			
0	-1557	-27.95	96.94	7.09			
0	-1554	-27.56	96.76	6.85			
0	-1551	-27.17	96.58	6.61			
0	-1548	-26.78	96.40	6.37			
0	-1545	-26.39	96.22	6.13			
0	-1542	-25.99	96.04	5.88			
0	-1539	-25.60	95.85	5.64			
0	-1536	-25.20	95.66	5.40			
0	-1533	-24.81	95.47	5.16			
0	-1530	-24.41	95.28	4.92			
0	-1527	-24.01	95.08	4.68			
0	-1524	-23.62	94.88	4.43			
0	-1521	-23.22	94.68	4.19			
0	-1518	-22.82	94.48	3.95			
0	-1515	-22.42	94.28	3.71			
0	-1512	-22.02	94.07	3.47			
0	-1509	-21.62	93.86	3.22			
0	-1506	-21.22	93.65	2.98			
0	-1503	-20.81	93.44	2.74			
0	-1500	-20.41	93.22	2.50			
0	-1497	-20.01	93.00	2.25			
0	-1494	-19.60	92.78	2.01			
0	-1491	-19.20	92.56	1.77			
0	-1488	-18.79	92.34	1.53			
0	-1485	-18.39	92.11	1.28			
0	-1482	-17.98	91.88	1.04			
0	-1479	-17.57	91.65	0.80			
0	-1476	-17.16	91.41	0.55			
0	-1473	-16.76	91.18	0.31			
0	-1470	-16.35	90.94	0.07			
0	-1467	-15.94	90.69	-0.17			
0	-1464	-15.53	90.45	-0.42			
0	-1461	-15.12	90.20	-0.66			
0	-1458	-14.70	89.95	-0.90			
0	-1455	-14.29	89.70	-1.15			
0	-1452	-13.88	89.45	-1.39			
0	-1449	-13.47	89.19	-1.63			
0	-1446	-13.05	88.93	-1.87			
0	-1443	-12.64	88.67	-2.12			
0	-1440	-12.23	88.40	-2.36			
0	-1437	-11.81	88.14	-2.60			
0	-1434	-11.40	87.87	-2.84			
0	-1431	-10.98	87.60	-3.09			
0	-1428	-10.56	87.32	-3.33			
0	-1425	-10.15	87.04	-3.57			
0	-1422	-9.73	86.76	-3.81			
0	-1419	-9.31	86.48	-4.05			
0	-1416	-8.89	86.19	-4.30			
0	-1413	-8.48	85.90	-4.54			
0	-1410	-8.06	85.61	-4.78			
0	-1407	-7.64	85.32	-5.02			
0	-1404	-7.22	85.02	-5.26			
0	-1401	-6.80	84.72	-5.50			
0	-1398	-6.38	84.42	-5.74			
0	-1395	-5.96	84.11	-5.98			
0	-1392	-5.53	83.81	-6.23			
0	-1389	-5.11	83.49	-6.47			
0	-1386	-4.69	83.18	-6.71			
0	-1383	-4.27	82.86	-6.95			
0	-1380	-3.85	82.54	-7.19			
0	-1377	-3.42	82.22	-7.42			
0	-1374	-3.00	81.90	-7.66			
0	-1371	-2.58	81.57	-7.90			
0	-1368	-2.16	81.24	-8.14			
0	-1365	-1.73	80.90	-8.38			
0	-1362	-1.31	80.56	-8.62			
0	-1359	-0.88	80.22	-8.85			
0	-1356	-0.46	79.88	-9.09			
0	-1353	-0.04	79.53	-9.33			
0	-1350	0.39	79.18	-9.56			
0	-1347	0.81	78.83	-9.80			
0	-1344	1.24	78.47	-10.04			
0	-1341	1.66	78.11	-10.27			
0	-1338	2.09	77.75	-10.51			
0	-1335	2.51	77.39	-10.74			
0	-1332	2.94	77.02	-10.97			
0	-1329	3.36	76.65	-11.21			
0	-1326	3.79	76.27	-11.44			
0	-1323	4.21	75.89	-11.67			
0	-1320	4.63	75.51	-11.91			
0	-1317	5.06	75.13	-12.14			
0	-1314	5.48	74.74	-12.37			
0	-1311	5.91	74.35	-12.60			
0	-1308	6.33	73.95	-12.83			
0	-1305	6.76	73.56	-13.06			
0	-1302	7.18	73.15	-13.29			
0	-1299	7.60	72.75	-13.51			
0	-1296	8.03	72.34	-13.74			
0	-1293	8.45	71.93	-13.97			
0	-1290	8.87	71.52	-14.19			
0	-1287	9.30	71.10	-14.42			
0	-1284	9.72	70.68	-14.64			
0	-1281	10.14	70.25	-14.87			
0	-1278	10.56	69.82	-15.09			
0	-1275	10.98	69.39	-15.31			
0	-1272	11.40	68.96	-15.53			
0	-1269	11.82	68.52	-15.76			
0	-1266	12.24	68.07	-15.98			
0	-1263	12.66	67.63	-16.19			
0	-1260	13.08	67.18	-16.41			
0	-1257	13.50	66.73	-16.63			
0	-1254	13.92	66.27	-16.85			
0	-1251	14.33	65.81	-17.06			
0	-1248	14.75	65.35	-17.28			
0	-1245	15.16	64.88	-17.49			
0	-1242	15.58	64.41	-17.70			
0	-1239	15.99	63.93	-17.91			
0	-1236	16.40	63.45	-18.12			
0	-1233	16.82	62.97	-18.33			
0	-1230	17.23	62.49	-18.54			
0	-1227	17.64	62.00	-18.75			
0	-1224	18.05	61.51	-18.95			
0	-1221	18.45	61.01	-19.16			
0	-1218	18.86	60.51	-19.36			
0	-1215	19.27	60.01	-19.56			
0	-1212	19.67	59.50	-19.77			
0	-1209	20.08	58.99	-19.97			
0	-1206	20.48	58.47	-20.16			
0	-1203	20.88	57.95	-20.36			
0	-1200	21.28	57.43	-20.56			
0	-1197	21.68	56.91	-20.75			
0	-1194	22.08	56.38	-20.94			
0	-1191	22.47	55.84	-21.14			
0	-1188	22.87	55.31	-21.32			
0	-1185	23.26	54.77	-21.51			
0	-1182	23.65	54.22	-21.70			
0	-1179	24.04	53.67	-21.89			
0	-1176	24.43	53.12	-22.07			
0	-1173	24.81	52.57	-22.25			
0	-1170	25.20	52.01	-22.43			
0	-1167	25.58	51.44	-22.61			
0	-1164	25.96	50.88	-22.79			
0	-1161	26.34	50.31	-22.96			
0	-1158	26.72	49.74	-23.14			
0	-1155	27.09	49.16	-23.31			
0	-1152	27.47	48.58	-23.48			
0	-1149	27.84	47.99	-23.65			
0	-1146	28.21	47.41	-23.81			
0	-1143	28.58	46.81	-23.98			
0	-1140	28.94	46.22	-24.14			
0	-1137	29.30	45.62	-24.30			
0	-1134	29.66	45.02	-24.46			
0	-1131	30.02	44.41	-24.62			
0	-1128	30.38	43.80	-24.77			
0	-1125	30.73	43.19	-24.92			
0	-1122	31.08	42.58	-25.07			
0	-1119	31.43	41.96	-25.22			
0	-1116	31.77	41.33	-25.37			
0	-1113	32.12	40.71	-25.51			
0	-1110	32.46	40.08	-25.65			
0	-1107	32.79	39.45	-25.79			
0	-1104	33.13	38.81	-25.93			
0	-1101	33.46	38.17	-26.06			
0	-1098	33.79	37.53	-26.20			
0	-1095	34.11	36.89	-26.33			
0	-1092	34.44	36.24	-26.45			
0	-1089	34.75	35.59	-26.58			
0	-1086	35.07	34.93	-26.70			
0	-1083	35.38	34.28	-26.82			
0	-1080	35.69	33.62	-26.94			
0	-1077	36.00	32.95	-27.05			
0	-1074	36.30	32.29	-27.17			
0	-1071	36.60	31.62	-27.28			
0	-1068	36.90	30.95	-27.38			
0	-1065	37.19	30.27	-27.49			
0	-1062	37.48	29.60	-27.59			
0	-1059	37.77	28.92	-27.69			
0	-1056	38.05	28.24	-27.79			
0	-1053	38.33	27.55	-27.88			
0	-1050	38.61	26.86	-27.97			
0	-1047	38.88	26.18	-28.06			
0	-1044	39.15	25.48	-28.15			
0	-1041	39.41	24.79	-28.23			
0	-1038	39.67	24.10	-28.31			
0	-1035	39.93	23.40	-28.39			
0	-1032	40.18	22.70	-28.46			
0	-1029	40.43	22.00	-28.53			
0	-1026	40.67	21.29	-28.60			
0	-1023	40.92	20.59	-28.67			
0	-1020	41.15	19.88	-28.73			
0	-1017	41.39	19.17	-28.79			
0	-1014	41.61	18.46	-28.85			
0	-1011	41.84	17.75	-28.90			
0	-1008	42.06	17.03	-28.96			
0	-1005	42.27	16.32	-29.01			
0	-1002	42.49	15.60	-29.05			
0	-999	42.69	14.88	-29.09			
0	-996	42.90	14.16	-29.13			
0	-993	43.10	13.44	-29.17			
0	-990	43.29	12.72	-29.21			
0	-987	43.48	11.99	-29.24			
0	-984	43.67	11.27	-29.27			
0	-981	43.85	10.55	-29.29			
0	-978	44.03	9.82	-29.31			
0	-975	44.20	9.09	-29.33			
0	-972	44.37	8.37	-29.35			
0	-969	44.54	7.64	-29.36			
0	-966	44.70	6.91	-29.37			
0	-963	44.85	6.18	-29.38			
0	-960	45.00	5.45	-29.39			
0	-957	45.15	4.72	-29.39			
0	-954	45.29	3.99	-29.39			
0	-951	45.43	3.26	-29.39			
0	-948	45.57	2.53	-29.38			
0	-945	45.70	1.80	-29.37			
0	-942	45.82	1.07	-29.36			
0	-939	45.94	0.34	-29.34			
0	-936	46.06	-0.39	-29.32			
0	-933	46.17	-1.12	-29.30			
0	-930	46.28	-1.85	-29.28			
0	-927	46.38	-2.58	-29.25			
0	-924	46.48	-3.31	-29.23			
0	-921	46.58	-4.04	-29.19			
0	-918	46.67	-4.77	-29.16			
0	-915	46.75	-5.50	-29.12			
0	-912	46.83	-6.23	-29.08			
0	-909	46.91	-6.95	-29.04			
0	-906	46.98	-7.68	-29.00			
0	-903	47.05	-8.41	-28.95			
