1	-2772	-128.40	22.37	18.76
1	-2769	-128.55	22.60	18.76
1	-2766	-128.69	22.82	18.75
1	-2763	-128.83	23.05	18.75
1	-2760	-128.97	23.27	18.74
1	-2757	-129.11	23.50	18.73
1	-2754	-129.25	23.72	18.73
1	-2751	-129.38	23.94	18.72
1	-2748	-129.52	24.17	18.72
1	-2745	-129.65	24.39	18.71
1	-2742	-129.78	24.61	18.70
1	-2739	-129.91	24.84	18.70
1	-2736	-130.04	25.06	18.69
1	-2733	-130.16	25.28	18.68
1	-2730	-130.29	25.50	18.67
1	-2727	-130.41	25.73	18.67
1	-2724	-130.54	25.95	18.66
1	-2721	-130.66	26.17	18.65
1	-2718	-130.78	26.39	18.64
1	-2715	-130.90	26.61	18.63
1	-2712	-131.02	26.83	18.63
1	-2709	-131.13	27.05	18.62
1	-2706	-131.25	27.27	18.61
1	-2703	-131.36	27.49	18.60
1	-2700	-131.47	27.71	18.59
1	-2697	-131.58	27.92	18.58
1	-2694	-131.69	28.14	18.57
1	-2691	-131.80	28.36	18.56
1	-2688	-131.91	28.58	18.55
1	-2685	-132.01	28.79	18.54
1	-2682	-132.11	29.01	18.53
1	-2679	-132.22	29.23	18.52
1	-2676	-132.32	29.44	18.51
1	-2673	-132.42	29.66	18.50
1	-2670	-132.52	29.88	18.49
1	-2667	-132.61	30.09	18.47
1	-2664	-132.71	30.31	18.46
1	-2661	-132.80	30.52	18.45
1	-2658	-132.90	30.74	18.44
1	-2655	-132.99	30.95	18.43
1	-2652	-133.08	31.16	18.42
1	-2649	-133.17	31.38	18.40
1	-2646	-133.26	31.59	18.39
1	-2643	-133.34	31.80	18.38
1	-2640	-133.43	32.01	18.36
1	-2637	-133.51	32.23	18.35
1	-2634	-133.60	32.44	18.34
1	-2631	-133.68	32.65	18.33
1	-2628	-133.76	32.86	18.31
1	-2625	-133.84	33.07	18.30
1	-2622	-133.91	33.28	18.28
1	-2619	-133.99	33.49	18.27
1	-2616	-134.07	33.70	18.26
1	-2613	-134.14	33.91	18.24
1	-2610	-134.21	34.12	18.23
1	-2607	-134.28	34.33	18.21
1	-2604	-134.35	34.53	18.20
1	-2601	-134.42	34.74	18.18
1	-2598	-134.49	34.95	18.17
1	-2595	-134.55	35.16	18.15
1	-2592	-134.62	35.36	18.14
1	-2589	-134.68	35.57	18.12
1	-2586	-134.74	35.78	18.11
1	-2583	-134.81	35.98	18.09
1	-2580	-134.87	36.19	18.07
1	-2577	-134.92	36.39	18.06
1	-2574	-134.98	36.60	18.04
1	-2571	-135.04	36.80	18.02
1	-2568	-135.09	37.01	18.01
1	-2565	-135.14	37.21	17.99
1	-2562	-135.20	37.41	17.97
1	-2559	-135.25	37.61	17.96
1	-2556	-135.30	37.82	17.94
1	-2553	-135.35	38.02	17.92
1	-2550	-135.39	38.22	17.90
1	-2547	-135.44	38.42	17.89
1	-2544	-135.48	38.62	17.87
1	-2541	-135.53	38.82	17.85
1	-2538	-135.57	39.02	17.83
1	-2535	-135.61	39.22	17.81
1	-2532	-135.65	39.42	17.79
1	-2529	-135.69	39.62	17.78
1	-2526	-135.72	39.82	17.76
1	-2523	-135.76	40.02	17.74
1	-2520	-135.79	40.22	17.72
1	-2517	-135.83	40.41	17.70
1	-2514	-135.86	40.61	17.68
1	-2511	-135.89	40.81	17.66
1	-2508	-135.92	41.01	17.64
1	-2505	-135.95	41.20	17.62
1	-2502	-135.98	41.40	17.60
1	-2499	-136.00	41.59	17.58
1	-2496	-136.03	41.79	17.56
1	-2493	-136.05	41.98	17.54
1	-2490	-136.07	42.18	17.52
1	-2487	-136.10	42.37	17.50
1	-2484	-136.12	42.56	17.48
1	-2481	-136.13	42.76	17.46
1	-2478	-136.15	42.95	17.43
1	-2475	-136.17	43.14	17.41
1	-2472	-136.18	43.33	17.39
1	-2469	-136.20	43.52	17.37
1	-2466	-136.21	43.71	17.35
1	-2463	-136.22	43.90	17.33
1	-2460	-136.23	44.09	17.30
1	-2457	-136.24	44.28	17.28
1	-2454	-136.25	44.47	17.26
1	-2451	-136.26	44.66	17.24
1	-2448	-136.26	44.85	17.21
1	-2445	-136.27	45.04	17.19
1	-2442	-136.27	45.23	17.17
1	-2439	-136.27	45.41	17.14
1	-2436	-136.27	45.60	17.12
1	-2433	-136.27	45.79	17.10
1	-2430	-136.27	45.97	17.07
1	-2427	-136.27	46.16	17.05
1	-2424	-136.26	46.34	17.03
1	-2421	-136.26	46.53	17.00
1	-2418	-136.25	46.71	16.98
1	-2415	-136.24	46.90	16.95
1	-2412	-136.23	47.08	16.93
1	-2409	-136.22	47.26	16.91
1	-2406	-136.21	47.45	16.88
1	-2403	-136.20	47.63	16.86
1	-2400	-136.19	47.81	16.83
1	-2397	-136.17	47.99	16.81
1	-2394	-136.16	48.17	16.78
1	-2391	-136.14	48.35	16.76
1	-2388	-136.12	48.54	16.73
1	-2385	-136.10	48.71	16.70
1	-2382	-136.08	48.89	16.68
1	-2379	-136.06	49.07	16.65
1	-2376	-136.04	49.25	16.63
1	-2373	-136.01	49.43	16.60
1	-2370	-135.99	49.61	16.57
1	-2367	-135.96	49.78	16.55
1	-2364	-135.93	49.96	16.52
1	-2361	-135.91	50.14	16.49
1	-2358	-135.88	50.31	16.47
1	-2355	-135.84	50.49	16.44
1	-2352	-135.81	50.66	16.41
1	-2349	-135.78	50.84	16.39
1	-2346	-135.74	51.01	16.36
1	-2343	-135.71	51.19	16.33
1	-2340	-135.67	51.36	16.30
1	-2337	-135.63	51.53	16.28
1	-2334	-135.59	51.70	16.25
1	-2331	-135.55	51.88	16.22
1	-2328	-135.51	52.05	16.19
1	-2325	-135.47	52.22	16.16
1	-2322	-135.43	52.39	16.14
1	-2319	-135.38	52.56	16.11
1	-2316	-135.33	52.73	16.08
1	-2313	-135.29	52.90	16.05
1	-2310	-135.24	53.07	16.02
1	-2307	-135.19	53.23	15.99
1	-2304	-135.14	53.40	15.96
1	-2301	-135.08	53.57	15.93
1	-2298	-135.03	53.74	15.90
1	-2295	-134.98	53.90	15.87
1	-2292	-134.92	54.07	15.85
1	-2289	-134.87	54.23	15.82
1	-2286	-134.81	54.40	15.79
1	-2283	-134.75	54.56	15.76
1	-2280	-134.69	54.73	15.73
1	-2277	-134.63	54.89	15.69
1	-2274	-134.56	55.05	15.66
1	-2271	-134.50	55.22	15.63
1	-2268	-134.44	55.38	15.60
1	-2265	-134.37	55.54	15.57
1	-2262	-134.30	55.70	15.54
1	-2259	-134.23	55.86	15.51
1	-2256	-134.17	56.02	15.48
1	-2253	-134.09	56.18	15.45
1	-2250	-134.02	56.34	15.42
1	-2247	-133.95	56.50	15.39
1	-2244	-133.88	56.66	15.35
1	-2241	-133.80	56.82	15.32
1	-2238	-133.72	56.97	15.29
1	-2235	-133.65	57.13	15.26
1	-2232	-133.57	57.29	15.23
1	-2229	-133.49	57.44	15.19
1	-2226	-133.41	57.60	15.16
1	-2223	-133.33	57.75	15.13
1	-2220	-133.24	57.91	15.10
1	-2217	-133.16	58.06	15.06
1	-2214	-133.07	58.21	15.03
1	-2211	-132.99	58.37	15.00
1	-2208	-132.90	58.52	14.97
1	-2205	-132.81	58.67	14.93
1	-2202	-132.72	58.82	14.90
1	-2199	-132.63	58.97	14.87
1	-2196	-132.54	59.12	14.83
1	-2193	-132.44	59.27	14.80
1	-2190	-132.35	59.42	14.76
1	-2187	-132.25	59.57	14.73
1	-2184	-132.16	59.72	14.70
1	-2181	-132.06	59.87	14.66
1	-2178	-131.96	60.02	14.63
1	-2175	-131.86	60.16	14.59
1	-2172	-131.76	60.31	14.56
1	-2169	-131.65	60.45	14.52
1	-2166	-131.55	60.60	14.49
1	-2163	-131.45	60.74	14.46
1	-2160	-131.34	60.89	14.42
1	-2157	-131.23	61.03	14.39
1	-2154	-131.12	61.18	14.35
1	-2151	-131.01	61.32	14.32
1	-2148	-130.90	61.46	14.28
1	-2145	-130.79	61.60	14.24
1	-2142	-130.68	61.74	14.21
1	-2139	-130.56	61.88	14.17
1	-2136	-130.45	62.02	14.14
1	-2133	-130.33	62.16	14.10
1	-2130	-130.21	62.30	14.07
1	-2127	-130.10	62.44	14.03
1	-2124	-129.98	62.58	13.99
1	-2121	-129.86	62.71	13.96
1	-2118	-129.73	62.85	13.92
1	-2115	-129.61	62.99	13.88
1	-2112	-129.49	63.12	13.85
1	-2109	-129.36	63.26	13.81
1	-2106	-129.23	63.39	13.77
1	-2103	-129.11	63.53	13.74
1	-2100	-128.98	63.66	13.70
1	-2097	-128.85	63.79	13.66
1	-2094	-128.71	63.92	13.62
1	-2091	-128.58	64.06	13.59
1	-2088	-128.45	64.19	13.55
1	-2085	-128.31	64.32	13.51
1	-2082	-128.18	64.45	13.47
1	-2079	-128.04	64.58	13.44
1	-2076	-127.90	64.71	13.40
1	-2073	-127.76	64.84	13.36
1	-2070	-127.62	64.96	13.32
1	-2067	-127.48	65.09	13.28
1	-2064	-127.34	65.22	13.24
1	-2061	-127.19	65.34	13.21
1	-2058	-127.05	65.47	13.17
1	-2055	-126.90	65.59	13.13
1	-2052	-126.75	65.72	13.09
1	-2049	-126.61	65.84	13.05
1	-2046	-126.46	65.96	13.01
1	-2043	-126.31	66.09	12.97
1	-2040	-126.15	66.21	12.93
1	-2037	-126.00	66.33	12.89
1	-2034	-125.85	66.45	12.85
1	-2031	-125.69	66.57	12.81
1	-2028	-125.53	66.69	12.77
1	-2025	-125.38	66.81	12.73
1	-2022	-125.22	66.93	12.69
1	-2019	-125.06	67.05	12.65
1	-2016	-124.89	67.16	12.61
1	-2013	-124.73	67.28	12.57
1	-2010	-124.57	67.39	12.53
1	-2007	-124.40	67.51	12.49
1	-2004	-124.24	67.63	12.45
1	-2001	-124.07	67.74	12.41
1	-1998	-123.90	67.85	12.37
1	-1995	-123.73	67.97	12.33
1	-1992	-123.56	68.08	12.29
1	-1989	-123.39	68.19	12.25
1	-1986	-123.22	68.30	12.21
1	-1983	-123.04	68.41	12.16
1	-1980	-122.87	68.52	12.12
1	-1977	-122.69	68.63	12.08
1	-1974	-122.51	68.74	12.04
1	-1971	-122.33	68.85	12.00
1	-1968	-122.15	68.95	11.96
1	-1965	-121.97	69.06	11.91
1	-1962	-121.79	69.17	11.87
1	-1959	-121.61	69.27	11.83
1	-1956	-121.42	69.38	11.79
1	-1953	-121.24	69.48	11.75
1	-1950	-121.05	69.58	11.70
1	-1947	-120.86	69.69	11.66
1	-1944	-120.67	69.79	11.62
1	-1941	-120.48	69.89	11.58
1	-1938	-120.29	69.99	11.53
1	-1935	-120.10	70.09	11.49
1	-1932	-119.90	70.19	11.45
1	-1929	-119.71	70.29	11.40
1	-1926	-119.51	70.39	11.36
1	-1923	-119.31	70.48	11.32
1	-1920	-119.11	70.58	11.27
1	-1917	-118.91	70.68	11.23
1	-1914	-118.71	70.77	11.19
1	-1911	-118.51	70.87	11.14
1	-1908	-118.31	70.96	11.10
1	-1905	-118.10	71.05	11.06
1	-1902	-117.89	71.15	11.01
1	-1899	-117.69	71.24	10.97
1	-1896	-117.48	71.33	10.92
1	-1893	-117.27	71.42	10.88
1	-1890	-117.06	71.51	10.83
1	-1887	-116.85	71.60	10.79
1	-1884	-116.63	71.69	10.74
1	-1881	-116.42	71.78	10.70
1	-1878	-116.20	71.86	10.66
1	-1875	-115.99	71.95	10.61
1	-1872	-115.77	72.04	10.57
1	-1869	-115.55	72.12	10.52
1	-1866	-115.33	72.21	10.48
1	-1863	-115.11	72.29	10.43
1	-1860	-114.88	72.37	10.38
1	-1857	-114.66	72.45	10.34
1	-1854	-114.43	72.54	10.29
1	-1851	-114.21	72.62	10.25
1	-1848	-113.98	72.70	10.20
1	-1845	-113.75	72.78	10.16
1	-1842	-113.52	72.85	10.11
1	-1839	-113.29	72.93	10.06
1	-1836	-113.06	73.01	10.02
1	-1833	-112.82	73.09	9.97
1	-1830	-112.59	73.16	9.93
1	-1827	-112.35	73.24	9.88
1	-1824	-112.11	73.31	9.83
1	-1821	-111.88	73.38	9.79
1	-1818	-111.64	73.46	9.74
1	-1815	-111.39	73.53	9.69
1	-1812	-111.15	73.60	9.65
1	-1809	-110.91	73.67	9.60
1	-1806	-110.66	73.74	9.55
1	-1803	-110.42	73.81	9.51
1	-1800	-110.17	73.87	9.46
1	-1797	-109.92	73.94	9.41
1	-1794	-109.67	74.01	9.36
1	-1791	-109.42	74.07	9.32
1	-1788	-109.17	74.14	9.27
1	-1785	-108.91	74.20	9.22
1	-1782	-108.66	74.26	9.17
1	-1779	-108.40	74.33	9.12
1	-1776	-108.15	74.39	9.08
1	-1773	-107.89	74.45	9.03
1	-1770	-107.63	74.51	8.98
1	-1767	-107.37	74.57	8.93
1	-1764	-107.10	74.63	8.88
1	-1761	-106.84	74.68	8.84
1	-1758	-106.58	74.74	8.79
1	-1755	-106.31	74.80	8.74
1	-1752	-106.04	74.85	8.69
1	-1749	-105.77	74.91	8.64
1	-1746	-105.50	74.96	8.59
1	-1743	-105.23	75.01	8.54
1	-1740	-104.96	75.06	8.49
1	-1737	-104.69	75.11	8.45
1	-1734	-104.41	75.16	8.40
1	-1731	-104.13	75.21	8.35
1	-1728	-103.86	75.26	8.30
1	-1725	-103.58	75.31	8.25
1	-1722	-103.30	75.36	8.20
1	-1719	-103.02	75.40	8.15
1	-1716	-102.73	75.45	8.10
1	-1713	-102.45	75.49	8.05
1	-1710	-102.16	75.53	8.00
1	-1707	-101.88	75.57	7.95
1	-1704	-101.59	75.62	7.90
1	-1701	-101.30	75.66	7.85
1	-1698	-101.01	75.70	7.80
1	-1695	-100.72	75.73	7.75
1	-1692	-100.42	75.77	7.70
1	-1689	-100.13	75.81	7.65
1	-1686	-99.83	75.84	7.60
1	-1683	-99.54	75.88	7.55
1	-1680	-99.24	75.91	7.50
1	-1677	-98.94	75.95	7.45
1	-1674	-98.64	75.98	7.40
1	-1671	-98.34	76.01	7.34
1	-1668	-98.03	76.04	7.29
1	-1665	-97.73	76.07	7.24
1	-1662	-97.42	76.10	7.19
1	-1659	-97.11	76.13	7.14
1	-1656	-96.80	76.15	7.09
1	-1653	-96.49	76.18	7.04
1	-1650	-96.18	76.20	6.99
1	-1647	-95.87	76.23	6.93
1	-1644	-95.55	76.25	6.88
1	-1641	-95.24	76.27	6.83
1	-1638	-94.92	76.29	6.78
1	-1635	-94.60	76.31	6.73
1	-1632	-94.28	76.33	6.68
1	-1629	-93.96	76.35	6.62
1	-1626	-93.64	76.36	6.57
1	-1623	-93.32	76.38	6.52
1	-1620	-92.99	76.39	6.47
1	-1617	-92.66	76.41	6.41
1	-1614	-92.34	76.42	6.36
1	-1611	-92.01	76.43	6.31
1	-1608	-91.68	76.44	6.26
1	-1605	-91.34	76.45	6.20
1	-1602	-91.01	76.46	6.15
1	-1599	-90.68	76.47	6.10
1	-1596	-90.34	76.47	6.05
1	-1593	-90.00	76.48	5.99
1	-1590	-89.66	76.48	5.94
1	-1587	-89.32	76.48	5.89
1	-1584	-88.98	76.49	5.83
1	-1581	-88.64	76.49	5.78
1	-1578	-88.29	76.49	5.73
1	-1575	-87.95	76.49	5.67
1	-1572	-87.60	76.48	5.62
1	-1569	-87.25	76.48	5.57
1	-1566	-86.90	76.47	5.51
1	-1563	-86.55	76.47	5.46
1	-1560	-86.19	76.46	5.40
1	-1557	-85.84	76.45	5.35
1	-1554	-85.48	76.44	5.30
1	-1551	-85.13	76.43	5.24
1	-1548	-84.77	76.42	5.19
1	-1545	-84.41	76.41	5.14
1	-1542	-84.05	76.40	5.08
1	-1539	-83.68	76.38	5.03
1	-1536	-83.32	76.36	4.97
1	-1533	-82.95	76.35	4.92
1	-1530	-82.58	76.33	4.86
1	-1527	-82.22	76.31	4.81
1	-1524	-81.84	76.29	4.75
1	-1521	-81.47	76.27	4.70
1	-1518	-81.10	76.24	4.64
1	-1515	-80.72	76.22	4.59
1	-1512	-80.35	76.19	4.54
1	-1509	-79.97	76.16	4.48
1	-1506	-79.59	76.14	4.43
1	-1503	-79.21	76.11	4.37
1	-1500	-78.83	76.08	4.32
1	-1497	-78.44	76.04	4.26
1	-1494	-78.06	76.01	4.20
1	-1491	-77.67	75.97	4.15
1	-1488	-77.28	75.94	4.09
1	-1485	-76.89	75.90	4.04
1	-1482	-76.50	75.86	3.98
1	-1479	-76.11	75.82	3.93
1	-1476	-75.72	75.78	3.87
1	-1473	-75.32	75.74	3.82
1	-1470	-74.92	75.69	3.76
1	-1467	-74.52	75.65	3.70
1	-1464	-74.12	75.60	3.65
1	-1461	-73.72	75.55	3.59
1	-1458	-73.32	75.50	3.54
1	-1455	-72.91	75.45	3.48
1	-1452	-72.51	75.40	3.42
1	-1449	-72.10	75.35	3.37
1	-1446	-71.69	75.29	3.31
1	-1443	-71.28	75.23	3.26
1	-1440	-70.86	75.18	3.20
1	-1437	-70.45	75.12	3.14
1	-1434	-70.03	75.05	3.09
1	-1431	-69.61	74.99	3.03
1	-1428	-69.19	74.93	2.97
1	-1425	-68.77	74.86	2.92
1	-1422	-68.35	74.80	2.86
1	-1419	-67.93	74.73	2.80
1	-1416	-67.50	74.66	2.75
1	-1413	-67.07	74.58	2.69
1	-1410	-66.64	74.51	2.63
1	-1407	-66.21	74.44	2.58
1	-1404	-65.78	74.36	2.52
1	-1401	-65.35	74.28	2.46
1	-1398	-64.91	74.20	2.41
1	-1395	-64.47	74.12	2.35
1	-1392	-64.04	74.04	2.29
1	-1389	-63.60	73.95	2.23
1	-1386	-63.15	73.87	2.18
1	-1383	-62.71	73.78	2.12
1	-1380	-62.26	73.69	2.06
1	-1377	-61.82	73.60	2.00
1	-1374	-61.37	73.51	1.95
1	-1371	-60.92	73.41	1.89
1	-1368	-60.46	73.32	1.83
1	-1365	-60.01	73.22	1.78
1	-1362	-59.55	73.12	1.72
1	-1359	-59.10	73.02	1.66
1	-1356	-58.64	72.91	1.60
1	-1353	-58.18	72.81	1.54
1	-1350	-57.71	72.70	1.49
1	-1347	-57.25	72.59	1.43
1	-1344	-56.78	72.48	1.37
1	-1341	-56.32	72.37	1.31
1	-1338	-55.85	72.25	1.26
1	-1335	-55.38	72.14	1.20
1	-1332	-54.90	72.02	1.14
1	-1329	-54.43	71.90	1.08
1	-1326	-53.95	71.78	1.02
1	-1323	-53.47	71.65	0.97
1	-1320	-52.99	71.53	0.91
1	-1317	-52.51	71.40	0.85
1	-1314	-52.03	71.27	0.79
1	-1311	-51.54	71.14	0.73
1	-1308	-51.06	71.00	0.68
1	-1305	-50.57	70.87	0.62
1	-1302	-50.08	70.73	0.56
1	-1299	-49.59	70.59	0.50
1	-1296	-49.09	70.45	0.44
1	-1293	-48.60	70.30	0.38
1	-1290	-48.10	70.15	0.33
1	-1287	-47.60	70.01	0.27
1	-1284	-47.10	69.85	0.21
1	-1281	-46.59	69.70	0.15
1	-1278	-46.09	69.54	0.09
1	-1275	-45.58	69.39	0.04
1	-1272	-45.07	69.23	-0.02
1	-1269	-44.56	69.06	-0.08
1	-1266	-44.05	68.90	-0.14
1	-1263	-43.54	68.73	-0.20
1	-1260	-43.02	68.56	-0.26
1	-1257	-42.50	68.39	-0.31
1	-1254	-41.99	68.21	-0.37
1	-1251	-41.46	68.04	-0.43
1	-1248	-40.94	67.86	-0.49
1	-1245	-40.42	67.68	-0.55
1	-1242	-39.89	67.49	-0.60
1	-1239	-39.36	67.30	-0.66
1	-1236	-38.83	67.11	-0.72
1	-1233	-38.30	66.92	-0.78
1	-1230	-37.76	66.73	-0.84
1	-1227	-37.23	66.53	-0.90
1	-1224	-36.69	66.33	-0.95
1	-1221	-36.15	66.13	-1.01
1	-1218	-35.61	65.92	-1.07
1	-1215	-35.06	65.71	-1.13
1	-1212	-34.52	65.50	-1.18
1	-1209	-33.97	65.28	-1.24
1	-1206	-33.42	65.07	-1.30
1	-1203	-32.87	64.85	-1.36
1	-1200	-32.32	64.62	-1.42
1	-1197	-31.77	64.40	-1.47
1	-1194	-31.21	64.17	-1.53
1	-1191	-30.65	63.93	-1.59
1	-1188	-30.09	63.70	-1.65
1	-1185	-29.53	63.46	-1.70
1	-1182	-28.96	63.22	-1.76
1	-1179	-28.40	62.97	-1.82
1	-1176	-27.83	62.72	-1.87
1	-1173	-27.26	62.47	-1.93
1	-1170	-26.69	62.22	-1.99
1	-1167	-26.12	61.96	-2.04
1	-1164	-25.54	61.69	-2.10
1	-1161	-24.97	61.43	-2.16
1	-1158	-24.39	61.16	-2.21
1	-1155	-23.81	60.89	-2.27
1	-1152	-23.23	60.61	-2.33
1	-1149	-22.64	60.33	-2.38
1	-1146	-22.06	60.05	-2.44
1	-1143	-21.47	59.76	-2.49
1	-1140	-20.88	59.47	-2.55
1	-1137	-20.29	59.17	-2.60
1	-1134	-19.70	58.87	-2.66
1	-1131	-19.11	58.57	-2.71
1	-1128	-18.51	58.26	-2.77
1	-1125	-17.91	57.95	-2.82
1	-1122	-17.31	57.63	-2.88
1	-1119	-16.71	57.31	-2.93
1	-1116	-16.11	56.99	-2.99
1	-1113	-15.51	56.66	-3.04
1	-1110	-14.90	56.33	-3.09
1	-1107	-14.29	55.99	-3.15
1	-1104	-13.69	55.65	-3.20
1	-1101	-13.08	55.30	-3.25
1	-1098	-12.47	54.95	-3.31
1	-1095	-11.85	54.60	-3.36
1	-1092	-11.24	54.23	-3.41
1	-1089	-10.62	53.87	-3.46
1	-1086	-10.01	53.50	-3.51
1	-1083	-9.39	53.12	-3.56
1	-1080	-8.77	52.74	-3.61
1	-1077	-8.15	52.36	-3.66
1	-1074	-7.53	51.96	-3.71
1	-1071	-6.90	51.57	-3.76
1	-1068	-6.28	51.17	-3.81
1	-1065	-5.66	50.76	-3.86
1	-1062	-5.03	50.35	-3.91
1	-1059	-4.40	49.93	-3.96
1	-1056	-3.78	49.50	-4.01
1	-1053	-3.15	49.07	-4.05
1	-1050	-2.52	48.64	-4.10
1	-1047	-1.89	48.20	-4.14
1	-1044	-1.26	47.75	-4.19
1	-1041	-0.63	47.29	-4.23
1	-1038	0.00	46.83	-4.28
1	-1035	0.63	46.37	-4.32
1	-1032	1.26	45.89	-4.36
1	-1029	1.89	45.42	-4.41
1	-1026	2.52	44.93	-4.45
1	-1023	3.15	44.44	-4.49
1	-1020	3.78	43.94	-4.53
1	-1017	4.41	43.43	-4.57
1	-1014	5.04	42.92	-4.61
1	-1011	5.67	42.40	-4.64
1	-1008	6.30	41.87	-4.68
1	-1005	6.93	41.34	-4.72
1	-1002	7.55	40.80	-4.75
1	-999	8.18	40.25	-4.79
1	-996	8.80	39.69	-4.82
1	-993	9.42	39.13	-4.85
1	-990	10.04	38.56	-4.88
1	-987	10.66	37.98	-4.91
1	-984	11.28	37.40	-4.94
1	-981	11.89	36.80	-4.97
1	-978	12.51	36.20	-5.00
1	-975	13.11	35.59	-5.02
1	-972	13.72	34.98	-5.05
1	-969	14.32	34.35	-5.07
1	-966	14.92	33.72	-5.09
1	-963	15.52	33.08	-5.11
1	-960	16.11	32.43	-5.13
1	-957	16.70	31.78	-5.15
1	-954	17.29	31.12	-5.17
1	-951	17.87	30.44	-5.18
1	-948	18.44	29.77	-5.19
1	-945	19.01	29.08	-5.20
1	-942	19.58	28.38	-5.21
1	-939	20.13	27.68	-5.22
1	-936	20.69	26.97	-5.23
1	-933	21.24	26.26	-5.23
1	-930	21.78	25.53	-5.24
1	-927	22.31	24.80	-5.24
1	-924	22.84	24.06	-5.24
1	-921	23.36	23.32	-5.24
1	-918	23.88	22.56	-5.23
1	-915	24.38	21.80	-5.23
1	-912	24.88	21.04	-5.22
1	-909	25.37	20.27	-5.21
1	-906	25.85	19.49	-5.20
1	-903	26.33	18.71	-5.19
1	-900	26.79	17.92	-5.17
1	-897	27.25	17.12	-5.15
1	-894	27.70	16.32	-5.13
1	-891	28.13	15.52	-5.11
1	-888	28.56	14.71	-5.09
1	-885	28.98	13.89	-5.07
1	-882	29.39	13.07	-5.04
1	-879	29.79	12.25	-5.01
1	-876	30.18	11.42	-4.98
1	-873	30.56	10.60	-4.95
1	-870	30.93	9.76	-4.92
1	-867	31.29	8.93	-4.88
1	-864	31.64	8.09	-4.84
1	-861	31.98	7.25	-4.80
1	-858	32.31	6.41	-4.76
1	-855	32.63	5.57	-4.72
1	-852	32.94	4.72	-4.68
1	-849	33.24	3.87	-4.63
1	-846	33.53	3.03	-4.59
1	-843	33.81	2.18	-4.54
1	-840	34.08	1.33	-4.49
1	-837	34.34	0.48	-4.44
1	-834	34.59	-0.36	-4.38
1	-831	34.83	-1.21	-4.33
1	-828	35.06	-2.06	-4.28
1	-825	35.28	-2.90	-4.22
1	-822	35.50	-3.75	-4.16
1	-819	35.70	-4.59	-4.10
1	-816	35.89	-5.44	-4.04
1	-813	36.08	-6.28	-3.98
1	-810	36.25	-7.12	-3.92
1	-807	36.42	-7.95	-3.86
1	-804	36.58	-8.79	-3.79
1	-801	36.73	-9.62	-3.73
1	-798	36.87	-10.46	-3.66
1	-795	37.00	-11.28	-3.59
